JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2455580.299,12.4,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455583.286,12.36,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455585.27,12.26,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455587.287,12.13,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455594.28,12,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455599.261,11.8,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455627.672,11.31,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455630.669,11.36,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455644.625,11.3,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455646.635,11.37,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455653.626,11.39,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455657.624,11.39,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455659.589,11.35,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455661.582,11.4,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455668.628,11.36,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455670.586,11.41,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455686.59,11.47,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455688.529,11.44,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455690.591,11.56,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455692.845,11.8,,,Vis.,KMA,,116,123,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2455698.577,11.57,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455702.607,11.62,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455706.576,11.6,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455710.574,11.61,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455737.544,11.195,0.009,,V,AAUA,,ENSEMBLE,,4950HP,,0,,Z,,,,LX CYG,AAVSO,STD,,,,
2455739.534,11.83,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455741.455,11.88,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455743.727,12.3,,,Vis.,KMA,,"""116,123""",127,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2455745.583,12.03,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455748.555,11.94,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455753.541,11.95,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455758.541,12.07,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455764.509,12.15,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455766.435,12.02,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455771.502,12.14,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455772.704,12.2,,,Vis.,KMA,,116,123,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2455773.493,11.97,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455775.49,12.21,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455777.469,12.18,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455782.475,12.25,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455784.474,12.2,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455786.41,12.23,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455786.782,11.691,0.054,,V,MZK,,ENSEMBLE,122,3342DUY,,0,1.043,Z,,11.851,,LX CYG,AAVSO,STD,,,,
2455791.38,12.29,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455793.37,12.149,0.004,,V,TRF,,124,,5254azr,,0,1.129,Z,12.441,,,LX CYG,AAVSO,STD,,,,
2455793.524,12.35,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455795.556,12.4,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455795.836,12.9,,,Vis.,KMA,,"""123,127""",131,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2455796.7,12.8,,,Vis.,WSN,Z,12.4,13.4,2394pkm,Var. near to a field star.,,,Z,,,,LX CYG,,STD,,,,
2455797.372,12.34,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455797.594,12.6,,,Vis.,WCB,,124,128,3334CMA,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2455798.559,<11.3,,,Vis.,LOB,,113,,120914,,,,Z,,,,LX CYG,AAM,STD,,,,
2455801.541,12.44,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455803.59,12.42,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455804.34,12.284,0.004,,V,TRF,,124,,5254azr,,0,1.121,Z,12.441,,,LX CYG,AAVSO,STD,,,,
2455806.563,12.6,,,Vis.,WCB,,124,128,3334CMA,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2455811.45,<13.0,,,Vis.,TPS,,0,,999999,,,,Z,,,,LX CYG,MCSE,STD,,,,
2455817.493,12.64,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455819.468,12.66,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455821.449,12.55,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455825.521,12.6,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455827.444,12.62,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455830.48,12.62,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455832.455,12.72,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455834.576,12.8,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455836.43,12.76,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455838.504,12.83,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455840.474,12.81,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455840.701,13.5,,,Vis.,KMA,,131,"""135,140""",40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2455844.611,12.221,0.045,,V,MZK,,ENSEMBLE,122,3342DUY,,0,1.029,Z,,11.826,,LX CYG,AAVSO,STD,,,,
2455845.464,12.93,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455850.25,12.787,0.005,,V,TRF,,124,,5254azr,,0,1.051,Z,12.441,,,LX CYG,AAVSO,STD,,,,
2455864.372,12.801,0.004,,V,ATE,,135,124,80516,,0,1.04,Z,,12.427,,LX CYG,AAVSO,STD,,,,
2455864.373,12.766,0.01,,V,ATE,,135,124,80516,,0,1.04,Z,,12.398,,LX CYG,AAVSO,STD,,,,
2455864.375,12.775,0.033,,V,ATE,,135,124,80516,,0,1.04,Z,,12.388,,LX CYG,AAVSO,STD,,,,
2455864.376,12.78,0.016,,V,ATE,,135,124,80516,,0,1.04,Z,,12.431,,LX CYG,AAVSO,STD,,,,
2455864.377,12.812,0.03,,V,ATE,,135,124,80516,,0,1.04,Z,,12.425,,LX CYG,AAVSO,STD,,,,
2455864.378,12.781,0.015,,V,ATE,,135,124,80516,,0,1.04,Z,,12.417,,LX CYG,AAVSO,STD,,,,
2455878.388,13.35,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,Astrometry photo.exe,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455881.444,13.44,0.1,,TG,MEV,,ENSEMBLE,,TYCHO 2,Astrometry photo.exe,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455883.342,12.96,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,Astrometry photo.exe,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455888.446,13.14,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,Astrometry photo.exe,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455889.531,13.8,,,Vis.,KMA,,135,140,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2455890.45,13.48,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,Astrometry photo.exe,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455892.349,13.54,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,Astrometry photo.exe,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455896.526,13.5,,,Vis.,KMA,,135,140,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2455900.581,13.199,0.05,,V,HGUA,,ENSEMBLE,129,6030NW,,0,1.029,Z,,13.155,,LX CYG,AAVSO,STD,,,,
2455904.435,13.47,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,Astrometry photo.exe,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455906.45,13.74,0.2,,TG,MEV,,ENSEMBLE,,TYCHO 2,Astrometry photo.exe,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455907.474,13.9,,,Vis.,KMA,,135,140,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2455921.35,13.69,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,Astrometry photo.exe,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455930.359,13.8,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,Astrometry photo.exe,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455937.339,13.98,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,Astrometry photo.exe,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455941.325,13.72,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455943.336,13.74,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455975.719,13.76,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2455981.705,13.71,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456050.565,13.07,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456067.831,<12.7,,,Vis.,KMA,,127,,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2456078.819,13,,,Vis.,KMA,,127,135,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2456085.848,12.9,,,Vis.,KMA,,127,131,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2456088.801,12.9,,,Vis.,KMA,,127,131,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2456091.804,13,,,Vis.,KMA,,127,131,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2456093.53,12.83,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456095.509,12.81,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456097.496,12.69,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456099.81,12.9,,,Vis.,KMA,,127,131,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2456100.545,12.82,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456102.539,12.8,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456105.57,12.69,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456107.557,12.63,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456108.769,12.9,,,Vis.,KMA,,127,,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2456109.51,12.85,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456111.781,12.9,,,Vis.,KMA,,127,,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2456112.42,12.587,0.006,,V,TRF,,124,,8259CZF,,0,1.386,Z,12.441,,,LX CYG,AAVSO,STD,,,,
2456115.549,12.54,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456117.546,12.66,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456119.493,12.68,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456119.738,12.9,,,Vis.,KMA,,127,130,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2456123.496,12.66,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456126.421,12.49,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456128.42,12.58,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456129.743,12.9,,,Vis.,KMA,,127,,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2456132.42,12.393,0.003,,V,TRF,,124,,8259CZF,,0,1.187,Z,12.441,,,LX CYG,AAVSO,STD,,,,
2456132.5,12.51,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456134.497,12.4,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456138.487,12.41,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456140.71,12.8,,,Vis.,KMA,,127,131,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2456143.485,12.31,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456146.613,12.7,,,Vis.,KMA,,127,131,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2456148.4,11.923,0.004,,V,TRF,,124,,8259CZF,,0,1.11,Z,12.441,,,LX CYG,AAVSO,STD,,,,
2456148.569,12.08,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456150.599,11.85,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456154.637,12.1,,,Vis.,KMA,,116,123,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2456159.536,11.38,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456159.619,11.7,,,Vis.,KMA,,116,123,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2456160.798,11.8,,,Vis.,KMA,,116,123,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2456162.528,11.35,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456163.56,12,,,Vis.,TPS,,0,,999999,,,,Z,,,,LX CYG,MCSE,STD,,,,
2456163.792,11.7,,,Vis.,KMA,,116,123,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2456167.35,11.054,0.003,,V,TRF,,124,,8259CZF,,0,1.103,Z,12.441,,,LX CYG,AAVSO,STD,,,,
2456177.588,10.9,,,Vis.,KMA,,109,116,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2456179.34,10.732,0.003,,V,TRF,,124,,8259CZF,,0,1.07,Z,12.441,,,LX CYG,AAVSO,STD,,,,
2456181.51,11.2,,,Vis.,TPS,,0,,999999,,,,Z,,,,LX CYG,MCSE,STD,,,,
2456181.739,10.9,,,Vis.,KMA,,109,116,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2456184.742,10.488,0.034,,V,MZK,,ENSEMBLE,123,8774CH,,1,1.139,Z,,12.346,,LX CYG,AAVSO,STD,,,,
2456184.743,10.39,0.048,,V,MZK,,ENSEMBLE,123,8774CH,,0,1.14,Z,,12.359,,LX CYG,AAVSO,STD,,,,
2456184.744,7.63,0.057,,I,MZK,,ENSEMBLE,123,8774CH,,1,1.146,Z,,11.961,,LX CYG,AAVSO,STD,,,,
2456184.745,10.473,0.049,,V,MZK,,ENSEMBLE,117,8774CG,,1,1.146,Z,,11.657,,LX CYG,AAVSO,STD,,,,
2456184.746,10.381,0.061,,V,MZK,,ENSEMBLE,117,8774CG,,0,1.146,Z,,11.656,,LX CYG,AAVSO,STD,,,,
2456184.747,7.649,0.041,,I,MZK,,ENSEMBLE,117,8774CG,,1,1.152,Z,,11.129,,LX CYG,AAVSO,STD,,,,
2456185.601,10.77,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456186.544,11,,,Vis.,KMA,,109,116,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2456187.515,10.61,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456188.5,11.8,,,Vis.,SHS,,110,117,8818AMV,,,,Z,,,,LX Cyg,AAVSO,STD,,,,
2456192.487,10.67,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456195.667,10.292,0.003,,V,HTY,,110,117,8875AGR,VPHOT AVG OF 3,0,1.045,Z,-8.092,-7.435,,LX CYG,,STD,20120,,,
2456203.43,10.54,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456206.637,10.244,0.046,,V,HTY,,ENSEMBLE,128,8981SP,VPHOT AVG OF 3,0,1.045,Z,,12.807,,LX CYG,,STD,20121,,,
2456210.482,10.49,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456213.449,10.51,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456213.68,10.55,,,Vis.,KMA,,102,109,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2456220.29,10.437,0.005,,V,TRF,,124,,8259CZF,,0,1.006,Z,12.441,,,LX CYG,AAVSO,STD,,,,
2456221.611,10.251,0.005,,V,HTY,,ENSEMBLE,110,9515AB,VPHOT AVG OF 3,0,1.067,Z,,11.018,,LX CYG,,STD,20121,,,
2456222.6,10.5,,,Vis.,WSN,,10.1,11,2394pkh,,,,Z,,,,LX CYG,,STD,,,,
2456225.461,10.53,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456238.523,10.59,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456244.493,10.65,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456246.464,10.65,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456247.597,10.7,,,Vis.,KMA,,102,109,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2456251.435,10.71,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456259.506,10.9,,,Vis.,KMA,,102,109,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2456270.59,11,,,Vis.,ASA,,110,117,1432tu,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2456271.27,11.4,,,Vis.,TPS,,0,,999999,,,,Z,,,,LX CYG,MCSE,STD,,,,
2456271.513,10.78,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456294.2,11.6,,,Vis.,TPS,,0,,999999,,,,Z,,,,LX CYG,MCSE,STD,,,,
2456295.336,11.18,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456300.355,11.26,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456327.285,11.57,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456340.726,11.73,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
